id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
30794884,Family Triple Room,105932424,Mehmet,,Fatih,41.00876,28.97476,Private room,303,1,0,,,7,365
30795501,Kubilay Home,230394326,Kubilay,,Gaziosmanpasa,41.0708,28.90641,Private room,95,1,0,,,1,89
30797353,Küçükçekmece merkez de ulaşımı kolay oda,212321731,Yasin,,Kucukcekmece,40.99475,28.77143,Private room,125,1,0,,,1,0
30800715,Tarabya Palas Suit/Garden -D3,228913599,Tarabya Palas Suıt,,Sariyer,41.1435,29.04563,Entire home/apt,350,2,3,2020-11-12,0.12,9,90
30802983,RETRO TAXIM FLAT,21444246,Aron,,Beyoglu,41.03657,28.99272,Entire home/apt,191,6,0,,,7,0
30803049,BEST LOCATION! Bright 2BR Duplex w/ balcony by AYA,272396293,Aya Property,,Beyoglu,41.03096,28.98072,Entire home/apt,1153,3,65,2021-01-30,2.33,19,339
30803057,Centrally Located Luxurious Apartment with Garden,9422889,Reha,,Beyoglu,41.02944,28.98767,Entire home/apt,1452,4,3,2019-03-12,0.11,1,363
30803647,The best position in istanbul,211003486,Dawid,,Fatih,41.00698,28.965,Private room,191,1,5,2019-11-04,0.18,8,232
30807054,Teo's place,207058223,Sahra,,Umraniye,41.01325,29.13237,Private room,170,1,0,,,1,365
30807908,"Next to Tramway, Metrobus, Bus Lines Sea View Apt.",14928755,Nihat,,Zeytinburnu,41.01237,28.90898,Private room,243,3,2,2019-11-24,0.12,1,83
30808247,"Galata,Taksim,Cihangir,Karaköy'e yürüme mesafesi",67888273,Yasmin,,Beyoglu,41.02734,28.97728,Entire home/apt,350,1,17,2020-10-22,0.64,1,160
30808866,İstanbul’da Merkezi konum,230479132,Göktuğ,,Uskudar,41.01606,29.01574,Private room,91,1,1,2018-12-28,0.04,1,180
30810000,Cosy  Residence in Kadikoy,128656719,Deniz,,Kadikoy,40.9892,29.03272,Entire home/apt,211,1,36,2021-03-29,1.42,12,345
30810325,deniz manzaralı ve bahçeli müstakil şirin bir ev:),230484885,T,,Besiktas,41.0666,29.03977,Private room,100,7,2,2019-03-09,0.08,2,365
30813078,"Room in central historical building, Asmalimescit",20997120,Yesim,,Beyoglu,41.02916,28.97342,Private room,195,2,2,2019-09-24,0.09,1,88
30813134,Home,229527770,Bünyamin,,Kagithane,41.09699,28.99992,Private room,97,1,0,,,1,1
30827541,Ajda Haus...The apartment features 3 separate bedrooms and includes a kitchen with an oven and a dining area,230591303,Ajda,,Sisli,41.05501,28.99368,Entire home/apt,488,14,1,2019-01-26,0.04,1,365
30835709,Two bedroom house featured in Interior Magazine,39210650,Kevin,,Fatih,41.02753,28.94674,Entire home/apt,844,3,6,2019-07-02,0.24,6,355
30839149,2 kişilik odaları ile Kadıköy merkezde Butik Otel,209126872,Belizia,,Kadikoy,40.99418,29.02704,Private room,229,1,4,2020-12-09,0.15,4,361
30845170,Koru içerisinde boğaza nazır,22853078,Dilara,,Uskudar,41.04453,29.05526,Entire home/apt,400,2,0,,,1,0
30847873,BEST LOCATION! 2BD w/ balcony next to restaurants,21533965,Can,,Beyoglu,41.03132,28.98274,Entire home/apt,2674,3,59,2020-03-27,2.14,1,321
30848223,Elite 1 Bedroom Family Residence NEW M3,157100965,Ahmet,,Umraniye,41.03239,29.11016,Entire home/apt,382,13,10,2021-01-15,0.37,46,106
30849344,A lovely cosy house with roof at Ortaköy/Bosphorus,230648245,Aykut,,Besiktas,41.052,29.01998,Private room,146,1,0,,,1,149
30849665,Cozy room near Bogazici University Metro,57604464,Serwan,,Sariyer,41.08742,29.04546,Private room,79,1,0,,,1,179
30851243,ALYS SUİT&APARTS,230661906,Mehmet,,Beyoglu,41.03855,28.97611,Entire home/apt,283,1,0,,,1,89
30877365,Cosy Penthouse,938421,Murat,,Beyoglu,41.03688,28.96281,Private room,88,1,24,2021-03-28,0.86,2,350
30878757,Esenyurt,230779834,Necmettin,,Esenyurt,41.01824,28.68582,Private room,90,1,0,,,1,0
30879584,Comfortable and Cozy Private Room With Garden 🏡,222810349,Vedat,,Sisli,41.04896,28.97951,Private room,100,1,3,2019-11-20,0.11,2,335
30882545,Very Large&Classy 1+1 Flat w/Smart TV Near Metro,43170299,,,Sisli,41.05551,28.98599,Entire home/apt,387,2,24,2021-03-18,0.89,12,351
30883091,COZY ROOM IN TAKSIM WITH SHINY BALCONY ! ENJOY :D,96925218,Sabry,,Sisli,41.04189,28.98425,Private room,192,2,21,2019-12-31,0.76,1,365
30883193,Black&White Concept Flat in City Center Near Metro,43170299,,,Sisli,41.0555,28.98608,Entire home/apt,319,1,63,2021-04-03,2.30,12,362
30884071,İstanbul Residences & Hotels,6158655,Ata,,Zeytinburnu,41.01897,28.91088,Private room,162,3,0,,,3,0
30888751,Superior Double Room with Sea View,87012139,Celal,,Fatih,41.00164,28.97562,Private room,764,1,0,,,6,0
30888923,Triple Room with Sea view,87012139,Celal,,Fatih,41.0024,28.97338,Private room,1130,1,0,,,6,0
30893716,S2 Flat,14468412,Umut,,Kadikoy,40.98866,29.02926,Entire home/apt,257,75,11,2020-05-05,0.40,22,275
30896189,Cosy room at Cihangir,230893638,Selim Can,,Beyoglu,41.03148,28.98481,Private room,250,1,0,,,1,0
30898506,En Güzel Eviniz,230908354,Murat,,Gungoren,41.01247,28.86769,Private room,190,1,0,,,1,0
30899086,Spacious studio flat with garden and big terrace,11570874,Burak,,Beyoglu,41.03617,28.99263,Entire home/apt,334,4,55,2021-01-12,1.99,3,0
30902993,Bağdat cad lux eşyalı daire yeni bina cift banyolu,230945657,Belgin,,Kadikoy,40.96633,29.07709,Entire home/apt,373,15,3,2019-09-16,0.12,2,178
30904227,Ortaköy sahile 3 dk yürüme mesafesinde daire,230955736,Mazlum,,Besiktas,41.05275,29.0265,Entire home/apt,159,1,0,,,1,362
30904778,Bagdat caddesinde lux esyali ozel dosenmis yeni,230945657,Belgin,,Kadikoy,40.96639,29.07696,Private room,373,1,0,,,2,179
30905868,Cozy Room Next To Metro In Heart Of Istanbul,52534990,You,,Fatih,41.01458,28.94755,Private room,60,2,29,2020-11-11,1.06,4,338
30907659,Private room on the Historical Peninsula,37474962,Merve,,Fatih,41.01207,28.93535,Private room,71,4,23,2021-03-25,0.85,1,100
30911668,Istanbulun gobeginde eksiksiz bir residans dairesi,81810201,Yigit,,Sisli,41.04204,28.98191,Entire home/apt,890,1,0,,,1,0
30921172,MepHouse D4,190120214,,,Besiktas,41.04367,29.00457,Hotel room,361,30,1,2019-01-05,0.04,11,99
30921367,MepHouse D9,190120214,,,Besiktas,41.04367,29.00457,Entire home/apt,439,30,4,2019-09-10,0.14,11,89
30922044,Apartment with city view in Beyoğlu 4,12510074,Irem,,Beyoglu,41.03224,28.97296,Entire home/apt,488,2,36,2020-02-08,1.32,18,365
30922448,Apartment in Beyoglu with kitchnette - 1,12510074,Irem,,Beyoglu,41.03239,28.97313,Entire home/apt,438,3,14,2020-01-02,0.59,18,365
30922505,MepHouse D12,190120214,,,Besiktas,41.04387,29.00462,Entire home/apt,307,30,8,2020-02-03,0.37,11,365
30922699,MepHouse D13,190120214,,,Besiktas,41.0406,29.00515,Hotel room,438,30,0,,,11,91
30922736,MepHouse D14,190120214,,,Besiktas,41.0406,29.00515,Hotel room,438,30,3,2019-10-31,0.16,11,91
30923095,Deniz ve Doğanın kucağında huzur.....,227851918,Zeliha,,Sile,41.15184,29.73268,Entire home/apt,840,1,32,2021-02-01,1.19,1,90
30924381,LOVELY room for girls in TAKSIM. Добро пожаловать,231088847,,,Beyoglu,41.03678,28.97139,Private room,107,1,14,2021-01-08,0.52,1,31
30924737,İstanbulda bir eviniz olsun Erenköyde  şık  daire,125289576,Ayla,,Kadikoy,40.97505,29.08106,Entire home/apt,800,5,0,,,1,89
30924870,SALACAK,231095282,Emre,,Uskudar,41.01605,29.01156,Entire home/apt,778,1,0,,,1,363
30929883,A nice apartment in Beyoğlu,229094384,Asme,,Beyoglu,41.03856,28.97333,Private room,135,1,8,2019-12-26,0.39,1,365
30930680,Cosy Room in Central Uskudar,115195119,Sinan,,Uskudar,41.02871,29.02579,Private room,150,2,1,2019-03-13,0.04,1,179
30930852,In  The Heart of Kadikoy,1806602,Christopher Lewis,,Kadikoy,40.99545,29.02627,Private room,171,2,0,,,1,364
30937404,Trendy Studio w/Sea View Terrace at Best Location,86132553,Muhammed Ali Turabi,,Beyoglu,41.02556,28.9736,Entire home/apt,406,2,33,2021-04-02,1.21,4,363
30937889,Just Added a Terrace!! Studio in a Best Location,86132553,Muhammed Ali Turabi,,Beyoglu,41.02558,28.97356,Entire home/apt,359,2,28,2020-09-15,1.02,4,365
30941044,Bright High Ceiling Charming Loft 4 Bed Views! #25,21636586,Vng Property,,Beyoglu,41.03526,28.98875,Entire home/apt,1359,3,80,2021-03-12,2.93,49,296
30942154,Zin D Home Alemdağ,76882809,Ümit,,Cekmekoy,41.02765,29.2392,Entire home/apt,263,1,8,2020-10-15,0.29,9,358
30942336,Zin D Home Alemdağ,76882809,Ümit,,Cekmekoy,41.02798,29.24038,Entire home/apt,263,1,0,,,9,358
30942517,Zin D Home Alemdağ,76882809,Ümit,,Cekmekoy,41.02729,29.2405,Entire home/apt,274,1,11,2021-03-01,0.41,9,358
30944942,Sıfır daire,202938849,Tolunay,,Kagithane,41.06242,28.96229,Entire home/apt,180,1,0,,,1,179
30950079,"İstanbul Kadıköy
Metro Yanı
Sahile 5 dk",231265075,Burak,,Kadikoy,40.96242,29.1036,Shared room,120,1,0,,,1,0
30950796,Cozy apartment with open terrace,137679271,Jey,,Kagithane,41.0765,28.98269,Entire home/apt,241,3,3,2021-01-26,0.11,1,0
30962217,Kervansaray,42086264,Mehmet,,Esenler,41.04786,28.86889,Shared room,70,1,0,,,1,0
30969683,Cozy flat in Cihangir,22358675,Rengim,,Beyoglu,41.02966,28.98325,Entire home/apt,180,2,3,2019-04-23,0.12,1,91
30969761,İSTANBUL BEYKOZDA EŞSİZ DOĞA MANZARALI LÜKS VİLLA,230690672,Zafer,,Beykoz,41.11661,29.14719,Entire home/apt,4200,6,0,,,1,0
30969905,"Anadolu Hospital - Airport , Car&Transfer&swimpl",214806844,Deniz Gizem,,Tuzla,40.89818,29.35859,Entire home/apt,334,2,1,2019-07-10,0.05,1,365
30970025,"Room for rent at Besiktas, close to Nisantasi.",20489159,Anar Swofard,,Besiktas,41.04801,29.00154,Private room,110,15,0,,,1,365
30973933,peaceful room for animal lovers,188635344,Seray,,Uskudar,41.01188,29.01394,Private room,80,2,0,,,1,365
30974373,Deluxe Suite - Villa Sphendone Suite,138282158,Deniz,,Fatih,41.0032,28.97398,Hotel room,477,1,0,,,1,365
30974878,Sufra Residence 2+1,231421924,Sufra,,Beyoglu,41.04033,28.98445,Entire home/apt,576,1,1,2019-01-16,0.04,4,180
30975988,Kağıthane 2+1,231437110,Ahmet Furkan,,Kagithane,41.07199,28.97699,Entire home/apt,600,1,0,,,1,0
30977840,So Chic Flat in İstanbul  Turkey,8179799,Sevda,,Atasehir,40.9971,29.09861,Entire home/apt,405,30,1,2019-03-18,0.04,2,0
30978373,"Tatlı, huzurlu",53161010,Damla,,Beyoglu,41.03533,28.98664,Entire home/apt,300,3,3,2019-04-30,0.11,1,178
30983344,Center of kadıköy,231477738,Remzi,,Kadikoy,40.98965,29.03347,Private room,80,1,0,,,1,90
30983999,taksim meydana 5 dakika mesafede müthiş 1+1 daire,231482608,Ozer,,Sisli,41.04359,28.98346,Entire home/apt,300,1,0,,,1,365
31001847,Baran home,116882877,Galip,,Beyoglu,41.03672,28.97798,Entire home/apt,146,1,3,2020-01-07,0.14,7,364
31005714,With Living Room 2+1,231421924,Sufra,,Beyoglu,41.04118,28.98449,Entire home/apt,576,1,4,2020-11-09,0.15,4,180
31006277,With Living Room 2+1,231421924,Sufra,,Beyoglu,41.03958,28.98638,Entire home/apt,576,1,2,2019-01-11,0.07,4,180
31006795,With Living Room 2+1,231421924,Sufra,,Beyoglu,41.04115,28.98461,Entire home/apt,584,1,2,2020-01-08,0.07,4,180
31007443,2+1 Daire,227944870,Ilhan,,Kucukcekmece,41.03856,28.79484,Entire home/apt,314,3,0,,,2,364
31008273,"Luxe Flat 24'th Floor, SERVICED 2 Bedroom +Terrace",200195796,Emir Javad,,Sisli,41.11872,29.01034,Entire home/apt,1037,5,3,2020-07-27,0.16,2,241
31011177,BirdhouseA :),201266718,Nilay,,Besiktas,41.07035,29.04322,Private room,100,1,0,,,2,276
31011787,STANDARD ROOM,231583481,Global Suites,,Sisli,41.04537,28.98441,Entire home/apt,178,1,1,2020-10-09,0.17,17,327
31012337,FAMILY SUITE,231583481,Global Suites,,Sisli,41.04356,28.98399,Entire home/apt,396,1,6,2020-12-30,0.25,17,325
31012520,ÇİFT KİŞİLİK STUDIO,231583481,Global Suites,,Sisli,41.04587,28.98354,Entire home/apt,228,1,2,2019-08-31,0.10,17,334
31013796,Caferağa Rıhtım,231622855,Hülya,,Kadikoy,40.98931,29.02435,Private room,80,1,1,2019-01-05,0.04,1,179
31014862,Maison st. NIAN - Taksim,140985912,Nihan,,Beyoglu,41.03351,28.98487,Entire home/apt,2000,1,33,2020-11-18,1.24,1,176
31019875,ev,231676558,Mustafa,,Maltepe,40.93345,29.12196,Private room,90,1,0,,,1,91
31021594,Luxury apartment in the best location.,74735572,Ziad,,Fatih,41.01484,28.94396,Entire home/apt,568,5,6,2021-01-07,0.22,1,338
31028475,Tek Kisilik Oda Anti Stress Liman Yatak - SuB Karakoy Hotel,231750592,SuB Karakoy,,Beyoglu,41.02683,28.97992,Hotel room,866,1,0,,,2,365
31028491,Cift Kisilik Oda Anti Stress Liman Yatak - SuB Karakoy Hotel,231750592,SuB Karakoy,,Beyoglu,41.02672,28.97797,Hotel room,951,1,0,,,2,365
31029237,Çiftkişilik oda ve özel banyo-Doubleroom w bath.,133213610,Nilay Nazli,,Beyoglu,41.02885,28.97882,Private room,120,6,1,2019-01-03,0.04,1,365
31034950,"Cosy, Relaxing Apartment in the Centre of the City",142426983,Burak,,Sisli,41.05795,28.99297,Private room,175,1,1,2019-08-17,0.05,1,181
31036525,Kadıköy’de güvenlikli sitede özel oda,231601187,Osman,,Kadikoy,40.99152,29.04427,Private room,99,1,0,,,1,88
31036965,"Istanbul, Atasehir Studio Residence Flat",103710041,Şeyda,,Atasehir,40.99069,29.10569,Entire home/apt,288,3,7,2021-03-25,0.27,1,365
31040312,Ümraniye Site Mahallesi Günlük Ev,231845652,Arif,,Umraniye,41.01279,29.11902,Private room,91,1,0,,,1,180
31049746,Şehremini Oda,231926141,Koray,,Fatih,41.01102,28.93315,Private room,145,1,1,2019-02-10,0.04,1,0
31050040,Elephant House... Building number  (65/3),87056781,Felat,,Beyoglu,41.02796,28.97702,Entire home/apt,200,2,85,2021-03-15,3.07,1,76
31050243,Prıvate-Studıo ın the Heart of Hıstorıcal Istanbul,56564764,Otel,,Fatih,41.00297,28.97193,Private room,161,1,11,2019-11-14,0.45,17,365
31050677,Otel Buhara,56564764,Otel,,Fatih,41.00345,28.9702,Hotel room,210,1,2,2019-11-24,0.11,17,365
31051027,Veni Vidi Dormi Hostel,231938648,Mehmet,,Uskudar,41.01506,29.02013,Hotel room,233,1,2,2019-09-03,0.07,1,180
31053412,"Cityloft 36, 2+1 Special Flat / Ataşehir",110769021,Cityloft,,Atasehir,40.97973,29.10831,Hotel room,300,1,15,2021-01-29,0.55,29,365
31054892,Deniz ve adalar manzaralı 5 yıldızlı rezidans,177635175,Cem,,Kartal,40.8902,29.17702,Hotel room,350,365,3,2019-08-08,0.11,1,274
31056762,2+1 evime bayan ev arkadaşı arıyorum,81411400,Levent,,Esenyurt,41.02817,28.63444,Private room,80,1,0,,,1,179
31064607,"ETILER BEBEKOY
Bebek sahile yurume mesafeli daire",14957125,Emel,,Besiktas,41.07353,29.03629,Private room,425,2,0,,,2,178
31064880,Prıvate Hotel Room/Heart of Hıstorıcal Istanbul,56564764,Otel,,Fatih,41.00295,28.97237,Hotel room,161,1,10,2019-12-18,0.36,17,365
31065246,Prıvate Hotel Room/Next to the Blue Mosque,56564764,Otel,,Fatih,41.00354,28.97241,Hotel room,158,1,5,2020-02-16,0.31,17,365
31065784,Avcılar'da İstanbul Üniversitesine Yakın Ev,232069227,Bertay,,Avcilar,40.98068,28.72801,Private room,440,1,1,2019-01-29,0.04,1,0
31066496,Luxury house room in Bağdat street,232077298,Cumhur,,Kadikoy,40.96567,29.07368,Private room,415,1,0,,,1,363
31068080,No reservaision,144800951,Aylin,,Sisli,41.04575,28.97716,Shared room,97,5,0,,,1,0
31068089,Evim,228771162,Sezen,,Fatih,41.01385,28.93155,Entire home/apt,590,1,0,,,1,364
31071061,"İstanbul, Sultan Ahmet,Galata, Eminönü",232119091,Çınar,,Esenyurt,41.06398,28.65602,Shared room,110,4,0,,,1,0
31072393,Günlük,232104494,Nurgül,,Maltepe,40.9264,29.1365,Entire home/apt,172,2,0,,,1,365
31073255,Sanitized Comfy Double Room,60064082,Kivanc,,Kadikoy,40.973,29.06894,Private room,83,1,7,2019-03-13,0.26,3,0
31080272,Şişli bölgesinde 4+1 manzaralı dubleks daire,232200557,Elif,,Sisli,41.0619,28.99625,Entire home/apt,2189,7,0,,,1,362
31080751,"Karakoy loft apartment in historical
Building",168950128,Keiran,,Beyoglu,41.02513,28.979,Entire home/apt,374,3,51,2021-01-05,1.88,6,69
31080906,Three-Bedroom  (6pax) Wth Kitchen Basement Floor,232205579,Ali,,Fatih,41.00491,28.96866,Entire home/apt,488,1,7,2020-02-16,0.26,2,364
31081135,GALATA COMFY HOME,223591678,Zeynep,,Beyoglu,41.02625,28.97649,Entire home/apt,355,2,15,2020-11-22,0.55,2,185
31081471,Şişli Campucity Kız Öğrenci Yurdu,232207935,Campucity,,Sisli,41.06887,28.99926,Entire home/apt,125,1,2,2019-04-26,0.08,1,180
31081499,Magnificent Bosphorus View in Cihangir,8718113,Ayca,,Beyoglu,41.03181,28.98688,Entire home/apt,2442,5,1,2019-05-16,0.04,1,363
31083105,Moda’nın En Güzel Yerinde Oda,203227769,Racha,,Kadikoy,40.98236,29.02292,Private room,243,3,0,,,1,364
31083549,Retro Design 3 - Raven Suite 1+1 Taksim Istanbul,6555247,Raven,,Beyoglu,41.03542,28.97984,Entire home/apt,1181,1,30,2021-03-07,1.10,4,363
31084905,AT THE HEART OF THE CITY AT BEYOGLU 2 BEDROOM FLAT,160993210,Beliz,,Beyoglu,41.03481,28.97378,Entire home/apt,350,2,0,,,3,365
31090430,"We host people to make a new friends ,to know more",232294273,Moatasim,,Sisli,41.07494,28.99697,Private room,83,1,0,,,3,365
31092011,İstanbul un merkez ilçesinde üsküdarda ev,232308132,Günay,,Uskudar,41.0227,29.02223,Private room,150,1,0,,,5,365
31092179,"GREAT LOC, GREAT DECOR, NEWLY RENOVATED 1 BDR",21324857,Burcu,,Beyoglu,41.0289,28.98175,Entire home/apt,533,1,36,2021-01-22,1.46,1,177
31092297,Waterfront Penthouse Apt. with a Stunning View,12111837,Emirhan,,Beyoglu,41.03515,28.99293,Entire home/apt,1784,1,98,2021-04-01,4.00,2,172
31093205,ETILER / BEBEKOY LUXURY APARTMENT,14957125,Emel,,Besiktas,41.07505,29.03638,Private room,425,3,0,,,2,358
31093333,"Studio close to Cevahir Metro & Nisantasi, Sisli",232318940,Ayşegül,,Sisli,41.05959,28.99338,Entire home/apt,187,3,38,2021-03-17,1.41,1,363
31096869,Evime ev arkadaşı arıyorum,232308132,Günay,,Uskudar,41.02244,29.02181,Private room,150,1,0,,,5,0
31098617,"20 min to taksim square ,,private in a safe place",232294273,Moatasim,,Sisli,41.07508,28.99695,Private room,88,1,0,,,3,180
31098818,New Flat with 1 Bedroom - Yepyeni 1+1 Daire,27683799,Melih,,Zeytinburnu,41.02314,28.9005,Entire home/apt,332,4,19,2021-03-17,0.74,5,328
31100404,1+1 flat at Medikule residence-başakşeir/istanbul,177365632,Adam,,Basaksehir,41.09316,28.77495,Entire home/apt,490,4,2,2019-02-01,0.08,1,90
31100858,The best position in istanbul near grand bazaar,211003486,Dawid,,Fatih,41.00507,28.96405,Private room,195,2,3,2019-04-22,0.13,8,365
31101776,Clean and Comfortable apt with beautiful view,227008224,Rene Gipga,,Esenyurt,41.04153,28.67765,Entire home/apt,400,2,3,2020-12-07,0.14,3,88
31109004,"Cosy and Clean House , Osmanbey / Sisli",29182099,Serdar,,Sisli,41.04722,28.98134,Private room,80,1,1,2019-01-03,0.04,1,83
31110549,Big  private room with balkony in fatih,152690866,Gege,,Fatih,41.01773,28.94704,Private room,80,5,3,2019-08-11,0.12,6,365
31111781,Room for Rent at Istiklal Street Galata Tower,28909318,Alp,,Beyoglu,41.02998,28.97382,Private room,150,1,0,,,2,365
31116472,"It is big shared room with3 beds, near in downtown",232294273,Moatasim,,Sisli,41.07482,28.99716,Shared room,98,1,0,,,3,365
31123596,3 BDR DUBLEX RESIDENCE IN TAKSIM,1902404,Property Management,,Sisli,41.04336,28.98185,Entire home/apt,1242,1,15,2019-12-09,0.55,22,365
31124817,Spacious 1 Bedroom Apartment Near Taksim,164963116,Yalçın,,Fatih,41.0312,28.94923,Entire home/apt,375,2,0,,,6,365
31125049,Family Studio Perfect Location in Fener/Balat,164963116,Yalçın,,Fatih,41.0316,28.94737,Entire home/apt,384,2,0,,,6,365
31125155,Studio with Magnificent Halic view near Taksim,164963116,Yalçın,,Fatih,41.03194,28.94702,Entire home/apt,384,2,0,,,6,365
31125186,Cozy house 10 min from SAW airport w/ King Bed,92497561,Mert,,Tuzla,40.89271,29.35042,Entire home/apt,800,600,11,2019-09-03,0.42,1,0
31125291,Old City Cozy Room with Private bathroom in Balat,164963116,Yalçın,,Fatih,41.033,28.94862,Private room,438,2,0,,,6,365
31132681,1+1 KLİMALI WİFİLİ HASTANE ADLİYE YAKINI DAİRE 1,73724394,Alme Suite,,Kartal,40.9091,29.17865,Entire home/apt,329,1,0,,,23,365
31132853,1+1 KLİMALI WİFİLİ DAİRE 2,73724394,Alme Suite,,Kartal,40.9091,29.17865,Entire home/apt,329,1,0,,,23,365
31132967,1+1 WİFİLİ VE KLİMALI DAİRE 3,73724394,Alme Suite,,Kartal,40.9091,29.17865,Entire home/apt,329,1,0,,,23,365
31133113,1+1 WİFİLİ VE KLİMALI HASTANE METRO YAKINI DAİRE 5,73724394,Alme Suite,,Kartal,40.9091,29.17865,Entire home/apt,329,1,0,,,23,365
31133329,1+1 WİFİ VE KLİMALI DAİRE 6,73724394,Alme Suite,,Kartal,40.9091,29.17865,Entire home/apt,329,1,0,,,23,365
31134764,1+1 HASTANE ADLİYE YAKIN WİFİLİ DAİRE 8,73724394,Alme Suite,,Kartal,40.9091,29.17865,Entire home/apt,343,1,0,,,23,365
31134950,1+1 KARTAL YENİ ADLİYE METRO YAKIN DAİRE 9,73724394,Alme Suite,,Kartal,40.9091,29.17865,Entire home/apt,329,1,0,,,23,365
31135176,Evimde misafir ağırlamaktan memnuniyet duyyucam,232308132,Günay,,Uskudar,41.02135,29.02156,Private room,150,1,0,,,5,365
31135529,1+1 E5 ADLİYE HASTANE YAKIN DAİRE 12,73724394,Alme Suite,,Kartal,40.9091,29.17865,Entire home/apt,329,1,0,,,23,365
31135620,1+1 ULAŞIM BASİT WİFİLİ 7/24 AÇIK DAİRE 13,73724394,Alme Suite,,Kartal,40.9091,29.17865,Entire home/apt,329,1,0,,,23,365
31135785,1+1 WİFİLİ KLİMALI HİJYEN DAİRE 14,73724394,Alme Suite,,Kartal,40.9091,29.17865,Entire home/apt,329,1,0,,,23,365
31136182,1+1 ADLİYE-E5-METRO YÜRÜME MESAFESİ DAİRE 15,73724394,Alme Suite,,Kartal,40.9091,29.17865,Entire home/apt,329,1,0,,,23,365
31136445,1+1 (4-5 KİŞİLİK ) WİFİLİ LÜKS DAİRE 7,73724394,Alme Suite,,Kartal,40.9091,29.17865,Entire home/apt,429,1,0,,,23,365
